Region,Region name,Year,Symbol,Value,Label,Unit
EU28_X_CY_MT,Former EU28 except CY and MT,2001,R_C,83.73895205417614,Average rate on cropland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2001,R_PG,26.88655800574302,Average rate on permanent grassland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2002,Q,11137.777,Total quantity of synthetic N fertilizer applied,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2002,Q_C,9403.708896239066,Quantity applied on cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2002,Q_PG,1734.0681037609338,Quantity applied on permanent grassland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2002,R_C,83.2055732956063,Average rate on cropland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2002,R_PG,24.50207360451665,Average rate on permanent grassland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2003,Q,11341.203000000001,Total quantity of synthetic N fertilizer applied,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2003,Q_C,9611.681652842452,Quantity applied on cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2003,Q_PG,1729.521347157549,Quantity applied on permanent grassland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2003,R_C,86.18190717271214,Average rate on cropland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2003,R_PG,24.67174075858994,Average rate on permanent grassland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2004,Q,10942.057999999999,Total quantity of synthetic N fertilizer applied,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2004,Q_C,9376.38157113449,Quantity applied on cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2004,Q_PG,1565.6764288655093,Quantity applied on permanent grassland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2004,R_C,83.23740161723912,Average rate on cropland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2004,R_PG,22.630980798508375,Average rate on permanent grassland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2005,Q,10682.819,Total quantity of synthetic N fertilizer applied,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2005,Q_C,9159.866685684314,Quantity applied on cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2005,Q_PG,1522.9523143156855,Quantity applied on permanent grassland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2005,R_C,81.91396741324643,Average rate on cropland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2005,R_PG,21.928159118982858,Average rate on permanent grassland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2006,Q,10605.181,Total quantity of synthetic N fertilizer applied,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2006,Q_C,9111.769312789698,Quantity applied on cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2006,Q_PG,1493.4116872103016,Quantity applied on permanent grassland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2006,R_C,82.56287674014047,Average rate on cropland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2006,R_PG,21.599268968820176,Average rate on permanent grassland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2007,Q,11348.425000000001,Total quantity of synthetic N fertilizer applied,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2007,Q_C,9730.58270534586,Quantity applied on cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2007,Q_PG,1617.8422946541414,Quantity applied on permanent grassland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2007,R_C,89.78673408335945,Average rate on cropland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2007,R_PG,23.420439823929183,Average rate on permanent grassland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2008,Q,9876.378,Total quantity of synthetic N fertilizer applied,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2008,Q_C,8548.135433621597,Quantity applied on cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2008,Q_PG,1328.2425663784034,Quantity applied on permanent grassland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2008,R_C,76.73761264965768,Average rate on cropland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2008,R_PG,19.152746206681,Average rate on permanent grassland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2009,Q,10244.454,Total quantity of synthetic N fertilizer applied,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2009,Q_C,8744.145258065877,Quantity applied on cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2009,Q_PG,1500.3087419341232,Quantity applied on permanent grassland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2009,R_C,79.1934145134177,Average rate on cropland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2009,R_PG,21.995672170866555,Average rate on permanent grassland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2010,Q,10842.731,Total quantity of synthetic N fertilizer applied,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2010,Q_C,9359.748958546754,Quantity applied on cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2010,Q_PG,1482.9820414532455,Quantity applied on permanent grassland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2010,R_C,86.1541559780999,Average rate on cropland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2010,R_PG,21.923528998442503,Average rate on permanent grassland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2011,Q,10470.867,Total quantity of synthetic N fertilizer applied,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2011,Q_C,9059.656103247118,Quantity applied on cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2011,Q_PG,1411.2108967528816,Quantity applied on permanent grassland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2011,R_C,82.89211505799048,Average rate on cropland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2011,R_PG,21.078670792642438,Average rate on permanent grassland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2012,Q,10594.292,Total quantity of synthetic N fertilizer applied,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2012,Q_C,9283.332370948401,Quantity applied on cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2012,Q_PG,1310.9596290515983,Quantity applied on permanent grassland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2012,R_C,84.96538801714948,Average rate on cropland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2012,R_PG,20.053843076394003,Average rate on permanent grassland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2013,Q,11230.155999999999,Total quantity of synthetic N fertilizer applied,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2013,Q_C,9759.237269614223,Quantity applied on cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2013,Q_PG,1470.918730385777,Quantity applied on permanent grassland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2013,R_C,88.79353123478687,Average rate on cropland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2013,R_PG,22.31650759350545,Average rate on permanent grassland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2014,Q,11287.287,Total quantity of synthetic N fertilizer applied,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2014,Q_C,9926.496712407377,Quantity applied on cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2014,Q_PG,1360.7902875926225,Quantity applied on permanent grassland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2014,R_C,89.61336621326991,Average rate on cropland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2014,R_PG,21.14967007169184,Average rate on permanent grassland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2015,Q,11104.437,Total quantity of synthetic N fertilizer applied,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2015,Q_C,9780.958731782957,Quantity applied on cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2015,Q_PG,1323.4782682170421,Quantity applied on permanent grassland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2015,R_C,88.79555900392985,Average rate on cropland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2015,R_PG,20.526703038126662,Average rate on permanent grassland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2016,Q,11505.351,Total quantity of synthetic N fertilizer applied,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2016,Q_C,10104.505127705277,Quantity applied on cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2016,Q_PG,1400.8458722947234,Quantity applied on permanent grassland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2016,R_C,91.85830526468168,Average rate on cropland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2016,R_PG,21.793058047672954,Average rate on permanent grassland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2017,Q,11635.945,Total quantity of synthetic N fertilizer applied,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2017,Q_C,10214.877245841362,Quantity applied on cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2017,Q_PG,1421.0677541586383,Quantity applied on permanent grassland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2017,R_C,93.03852771624938,Average rate on cropland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2017,R_PG,22.11704037705484,Average rate on permanent grassland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2018,Q,11058.797,Total quantity of synthetic N fertilizer applied,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2018,Q_C,9731.964443487244,Quantity applied on cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2018,Q_PG,1326.8325565127554,Quantity applied on permanent grassland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2018,R_C,89.53565755457026,Average rate on cropland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2018,R_PG,20.690573591513555,Average rate on permanent grassland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2019,Q,10972.779000000002,Total quantity of synthetic N fertilizer applied,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2019,Q_C,9693.068281401946,Quantity applied on cropland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2019,Q_PG,1279.7107185980558,Quantity applied on permanent grassland,Gg N
EU28_X_CY_MT,Former EU28 except CY and MT,2019,R_C,88.68062450021846,Average rate on cropland,kg N/ha
EU28_X_CY_MT,Former EU28 except CY and MT,2019,R_PG,19.955757543809728,Average rate on permanent grassland,kg N/ha
FI,Finland,1961,Q,59.105,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1961,Q_C,59.105,Quantity applied on cropland,Gg N
FI,Finland,1961,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1961,R_C,22.985201000599034,Average rate on cropland,kg N/ha
FI,Finland,1961,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1962,Q,62.005,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1962,Q_C,62.005,Quantity applied on cropland,Gg N
FI,Finland,1962,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1962,R_C,23.968791412418774,Average rate on cropland,kg N/ha
FI,Finland,1962,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1963,Q,77.56,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1963,Q_C,77.56,Quantity applied on cropland,Gg N
FI,Finland,1963,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1963,R_C,29.850512562857045,Average rate on cropland,kg N/ha
FI,Finland,1963,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1964,Q,92.792,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1964,Q_C,92.792,Quantity applied on cropland,Gg N
FI,Finland,1964,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1964,R_C,35.412775986936346,Average rate on cropland,kg N/ha
FI,Finland,1964,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1965,Q,104.806,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1965,Q_C,104.806,Quantity applied on cropland,Gg N
FI,Finland,1965,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1965,R_C,39.9560066971459,Average rate on cropland,kg N/ha
FI,Finland,1965,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1966,Q,102.991,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1966,Q_C,102.991,Quantity applied on cropland,Gg N
FI,Finland,1966,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1966,R_C,39.19085085385748,Average rate on cropland,kg N/ha
FI,Finland,1966,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1967,Q,107.177,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1967,Q_C,107.177,Quantity applied on cropland,Gg N
FI,Finland,1967,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1967,R_C,40.587219168780095,Average rate on cropland,kg N/ha
FI,Finland,1967,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1968,Q,115.628,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1968,Q_C,115.628,Quantity applied on cropland,Gg N
FI,Finland,1968,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1968,R_C,43.68891752978697,Average rate on cropland,kg N/ha
FI,Finland,1968,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1969,Q,159.955,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1969,Q_C,159.955,Quantity applied on cropland,Gg N
FI,Finland,1969,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1969,R_C,64.07657559467815,Average rate on cropland,kg N/ha
FI,Finland,1969,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1970,Q,169.373,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1970,Q_C,169.373,Quantity applied on cropland,Gg N
FI,Finland,1970,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1970,R_C,68.37812017713976,Average rate on cropland,kg N/ha
FI,Finland,1970,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1971,Q,182.108,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1971,Q_C,182.108,Quantity applied on cropland,Gg N
FI,Finland,1971,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1971,R_C,73.69141670301237,Average rate on cropland,kg N/ha
FI,Finland,1971,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1972,Q,179.44,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1972,Q_C,179.44,Quantity applied on cropland,Gg N
FI,Finland,1972,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1972,R_C,75.6643903783982,Average rate on cropland,kg N/ha
FI,Finland,1972,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1973,Q,206.66,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1973,Q_C,206.66,Quantity applied on cropland,Gg N
FI,Finland,1973,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1973,R_C,87.70197286845095,Average rate on cropland,kg N/ha
FI,Finland,1973,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1974,Q,226.442,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1974,Q_C,226.442,Quantity applied on cropland,Gg N
FI,Finland,1974,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1974,R_C,94.66322331963083,Average rate on cropland,kg N/ha
FI,Finland,1974,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1975,Q,199.315,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1975,Q_C,199.315,Quantity applied on cropland,Gg N
FI,Finland,1975,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1975,R_C,82.88105988928075,Average rate on cropland,kg N/ha
FI,Finland,1975,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1976,Q,161.377,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1976,Q_C,161.377,Quantity applied on cropland,Gg N
FI,Finland,1976,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1976,R_C,66.49534641835126,Average rate on cropland,kg N/ha
FI,Finland,1976,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1977,Q,168.385,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1977,Q_C,168.385,Quantity applied on cropland,Gg N
FI,Finland,1977,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1977,R_C,74.04260051781283,Average rate on cropland,kg N/ha
FI,Finland,1977,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1978,Q,183.322,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1978,Q_C,183.322,Quantity applied on cropland,Gg N
FI,Finland,1978,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1978,R_C,79.63944265114856,Average rate on cropland,kg N/ha
FI,Finland,1978,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1979,Q,196.241,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1979,Q_C,196.241,Quantity applied on cropland,Gg N
FI,Finland,1979,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1979,R_C,84.95500966462542,Average rate on cropland,kg N/ha
FI,Finland,1979,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1980,Q,196.936,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1980,Q_C,196.936,Quantity applied on cropland,Gg N
FI,Finland,1980,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1980,R_C,87.09899569581225,Average rate on cropland,kg N/ha
FI,Finland,1980,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1981,Q,183.581,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1981,Q_C,183.581,Quantity applied on cropland,Gg N
FI,Finland,1981,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1981,R_C,82.16844329807587,Average rate on cropland,kg N/ha
FI,Finland,1981,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1982,Q,215.991,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1982,Q_C,215.991,Quantity applied on cropland,Gg N
FI,Finland,1982,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1982,R_C,95.91686241472749,Average rate on cropland,kg N/ha
FI,Finland,1982,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1983,Q,204.775,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1983,Q_C,204.775,Quantity applied on cropland,Gg N
FI,Finland,1983,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1983,R_C,90.11757211363346,Average rate on cropland,kg N/ha
FI,Finland,1983,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1984,Q,196.06,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1984,Q_C,196.06,Quantity applied on cropland,Gg N
FI,Finland,1984,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1984,R_C,89.03456240460866,Average rate on cropland,kg N/ha
FI,Finland,1984,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1985,Q,202.0,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1985,Q_C,202.0,Quantity applied on cropland,Gg N
FI,Finland,1985,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1985,R_C,90.88615501086979,Average rate on cropland,kg N/ha
FI,Finland,1985,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1986,Q,218.0,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1986,Q_C,218.0,Quantity applied on cropland,Gg N
FI,Finland,1986,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1986,R_C,100.62089137446364,Average rate on cropland,kg N/ha
FI,Finland,1986,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1987,Q,215.0,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1987,Q_C,215.0,Quantity applied on cropland,Gg N
FI,Finland,1987,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1987,R_C,104.63147642100407,Average rate on cropland,kg N/ha
FI,Finland,1987,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1988,Q,211.0,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1988,Q_C,211.0,Quantity applied on cropland,Gg N
FI,Finland,1988,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1988,R_C,100.27770570966379,Average rate on cropland,kg N/ha
FI,Finland,1988,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1989,Q,233.0,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1989,Q_C,233.0,Quantity applied on cropland,Gg N
FI,Finland,1989,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1989,R_C,112.86634890704975,Average rate on cropland,kg N/ha
FI,Finland,1989,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1990,Q,205.0,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1990,Q_C,205.0,Quantity applied on cropland,Gg N
FI,Finland,1990,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1990,R_C,98.98500775754671,Average rate on cropland,kg N/ha
FI,Finland,1990,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1991,Q,177.0,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1991,Q_C,177.0,Quantity applied on cropland,Gg N
FI,Finland,1991,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1991,R_C,96.88250769795175,Average rate on cropland,kg N/ha
FI,Finland,1991,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1992,Q,174.0,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1992,Q_C,174.0,Quantity applied on cropland,Gg N
FI,Finland,1992,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1992,R_C,98.18802263641012,Average rate on cropland,kg N/ha
FI,Finland,1992,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1993,Q,171.0,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1993,Q_C,171.0,Quantity applied on cropland,Gg N
FI,Finland,1993,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1993,R_C,94.71759974600626,Average rate on cropland,kg N/ha
FI,Finland,1993,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1994,Q,183.0,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1994,Q_C,183.0,Quantity applied on cropland,Gg N
FI,Finland,1994,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1994,R_C,100.70166938771311,Average rate on cropland,kg N/ha
FI,Finland,1994,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1995,Q,183.0,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1995,Q_C,183.0,Quantity applied on cropland,Gg N
FI,Finland,1995,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1995,R_C,96.02943715968017,Average rate on cropland,kg N/ha
FI,Finland,1995,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1996,Q,173.0,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1996,Q_C,173.0,Quantity applied on cropland,Gg N
FI,Finland,1996,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1996,R_C,89.48657234930862,Average rate on cropland,kg N/ha
FI,Finland,1996,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1997,Q,174.0,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1997,Q_C,174.0,Quantity applied on cropland,Gg N
FI,Finland,1997,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1997,R_C,89.06891514447425,Average rate on cropland,kg N/ha
FI,Finland,1997,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1998,Q,176.0,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1998,Q_C,176.0,Quantity applied on cropland,Gg N
FI,Finland,1998,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1998,R_C,88.2849619079393,Average rate on cropland,kg N/ha
FI,Finland,1998,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,1999,Q,176.0,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,1999,Q_C,176.0,Quantity applied on cropland,Gg N
FI,Finland,1999,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,1999,R_C,90.14288679583724,Average rate on cropland,kg N/ha
FI,Finland,1999,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,2000,Q,176.0,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,2000,Q_C,176.0,Quantity applied on cropland,Gg N
FI,Finland,2000,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,2000,R_C,88.63511195401234,Average rate on cropland,kg N/ha
FI,Finland,2000,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,2001,Q,165.0,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,2001,Q_C,165.0,Quantity applied on cropland,Gg N
FI,Finland,2001,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,2001,R_C,83.83706335791886,Average rate on cropland,kg N/ha
FI,Finland,2001,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,2002,Q,162.0,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,2002,Q_C,162.0,Quantity applied on cropland,Gg N
FI,Finland,2002,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,2002,R_C,81.74721501839797,Average rate on cropland,kg N/ha
FI,Finland,2002,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,2003,Q,163.0,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,2003,Q_C,163.0,Quantity applied on cropland,Gg N
FI,Finland,2003,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,2003,R_C,82.82283384639472,Average rate on cropland,kg N/ha
FI,Finland,2003,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,2004,Q,159.0,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,2004,Q_C,159.0,Quantity applied on cropland,Gg N
FI,Finland,2004,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
FI,Finland,2004,R_C,84.24911699295215,Average rate on cropland,kg N/ha
FI,Finland,2004,R_PG,0.0,Average rate on permanent grassland,kg N/ha
FI,Finland,2005,Q,156.0,Total quantity of synthetic N fertilizer applied,Gg N
FI,Finland,2005,Q_C,156.0,Quantity applied on cropland,Gg N
FI,Finland,2005,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
